,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
34977,4,"92,28",0,1,Urban,0,Web,No Offer,1
34978,7,"745,73",1,1,Surburban,1,Phone,No Offer,0
34979,10,"164,88",1,0,Surburban,0,Web,Discount,0
34980,9,"105,46",0,1,Surburban,1,Phone,Buy One Get One,0
34981,2,"118,61",0,1,Surburban,0,Phone,Buy One Get One,0
34982,3,"285,64",0,1,Surburban,1,Web,Buy One Get One,0
34983,7,"201,9",0,1,Rural,0,Web,Buy One Get One,0
34984,4,"95,84",0,1,Surburban,1,Phone,Buy One Get One,1
34985,1,"968,48",1,1,Surburban,1,Phone,Buy One Get One,0
34986,4,"826,57",1,0,Urban,1,Web,Discount,0
34987,9,"184,41",0,1,Urban,1,Web,Discount,0
34988,10,"36,31",0,1,Rural,0,Web,Discount,1
34989,7,"592,05",1,1,Surburban,1,Phone,Buy One Get One,0
34990,7,"29,99",0,1,Urban,1,Web,Buy One Get One,0
34991,4,"655,36",1,0,Surburban,1,Multichannel,Discount,0
34992,10,"481,94",1,0,Urban,1,Multichannel,Buy One Get One,0
34993,11,"29,99",1,0,Rural,0,Phone,No Offer,0
34994,7,"152,1",1,0,Rural,0,Web,Discount,0
34995,4,"110,43",1,0,Surburban,0,Phone,Buy One Get One,0
34996,1,"477,97",1,1,Surburban,1,Multichannel,No Offer,0
34997,10,"29,99",1,0,Urban,0,Web,Discount,0
34998,3,"29,99",0,1,Urban,1,Web,Buy One Get One,0
34999,1,"509,75",0,1,Rural,1,Phone,Buy One Get One,1
35000,8,"29,99",0,1,Urban,1,Phone,Buy One Get One,0
35001,9,"90,04",1,0,Urban,0,Phone,Buy One Get One,0
35002,6,"288,84",0,1,Urban,1,Phone,Discount,0
35003,3,"150,25",0,1,Rural,0,Phone,No Offer,0
35004,8,"97,41",0,1,Surburban,1,Phone,Discount,0
35005,4,"65,08",0,1,Urban,0,Phone,Discount,0
35006,4,"32,16",1,0,Surburban,1,Phone,Discount,1
35007,11,"30,7",1,0,Surburban,0,Web,Discount,0
35008,5,"161,85",0,1,Surburban,0,Phone,Buy One Get One,0
35009,1,"245,11",0,1,Surburban,0,Multichannel,No Offer,0
35010,2,"527,42",1,0,Urban,1,Web,Buy One Get One,0
35011,5,"338,63",1,0,Surburban,0,Web,Buy One Get One,0
35012,4,"157,49",1,0,Urban,0,Web,Buy One Get One,0
35013,1,"176,94",1,0,Urban,1,Phone,Buy One Get One,0
35014,11,"34,68",1,0,Urban,1,Web,Discount,0
35015,4,"120,21",0,1,Urban,0,Web,No Offer,0
35016,10,"70,18",1,0,Rural,0,Phone,Buy One Get One,0
35017,3,"681,92",0,1,Urban,1,Multichannel,Discount,1
35018,2,"750,01",1,1,Urban,1,Web,Buy One Get One,0
35019,10,"29,99",1,0,Surburban,0,Phone,Discount,0
35020,3,"427,14",1,0,Urban,0,Multichannel,No Offer,0
35021,10,"29,99",1,0,Surburban,1,Web,Buy One Get One,0
35022,10,"36,23",1,0,Surburban,0,Phone,Buy One Get One,0
35023,4,"134,97",0,1,Surburban,1,Web,Discount,0
35024,11,"136,88",1,0,Urban,0,Web,Discount,0
35025,1,"394,11",1,0,Surburban,0,Web,Buy One Get One,0
35026,9,"29,99",1,0,Rural,1,Web,Buy One Get One,0
35027,2,"136,94",0,1,Surburban,1,Phone,Discount,0
35028,9,"395,27",1,0,Urban,1,Web,Discount,1
35029,11,"45,51",0,1,Surburban,0,Web,No Offer,0
35030,12,"57,05",1,0,Urban,0,Phone,No Offer,0
35031,5,"130,87",0,1,Urban,0,Web,Buy One Get One,0
35032,10,"205,16",0,1,Surburban,1,Multichannel,No Offer,0
35033,3,"271,3",1,0,Urban,0,Phone,Discount,0
35034,10,"179,41",0,1,Rural,0,Web,Discount,0
35035,11,"348,51",1,1,Surburban,1,Multichannel,Discount,0
35036,7,"323,2",1,1,Surburban,0,Web,Discount,0
35037,2,"781,21",0,1,Surburban,1,Phone,Discount,0
35038,11,"29,99",1,0,Rural,1,Phone,Discount,0
35039,9,"217,38",0,1,Urban,0,Multichannel,Discount,1
35040,1,"151,27",0,1,Surburban,1,Phone,Discount,0
35041,5,"29,99",1,0,Surburban,0,Web,Buy One Get One,0
35042,3,"790,19",1,1,Surburban,1,Phone,Buy One Get One,1
35043,2,"92,21",1,0,Surburban,1,Web,Buy One Get One,0
35044,1,"853,11",1,1,Surburban,1,Web,Buy One Get One,1
35045,9,"295,25",1,1,Surburban,0,Phone,No Offer,0
35046,3,"99,13",0,1,Urban,0,Phone,No Offer,0
35047,9,"29,99",0,1,Urban,1,Web,Discount,0
35048,10,"67,35",0,1,Surburban,1,Web,Discount,0
35049,5,"76,93",0,1,Surburban,1,Web,No Offer,0
35050,10,"29,99",0,1,Surburban,1,Phone,Discount,0
35051,9,"139,28",0,1,Urban,0,Phone,No Offer,0
35052,6,"387,44",1,0,Surburban,0,Phone,No Offer,0
35053,9,"182,53",1,0,Surburban,0,Web,No Offer,0
35054,6,"80,73",1,0,Urban,1,Phone,No Offer,0
35055,1,"417,83",0,1,Surburban,0,Phone,Discount,0
35056,10,"234,91",1,0,Urban,0,Phone,Buy One Get One,0
35057,9,"29,99",1,0,Surburban,1,Phone,Discount,0
35058,11,"138,01",0,1,Urban,0,Web,Discount,0
35059,6,"97,61",1,0,Rural,0,Web,Discount,1
35060,1,"469,83",0,1,Surburban,1,Web,Discount,0
35061,12,"29,99",0,1,Surburban,1,Web,Discount,0
35062,11,"237,87",1,0,Surburban,1,Web,No Offer,0
35063,8,"87,82",1,0,Surburban,0,Web,Buy One Get One,1
35064,3,"139,0",0,1,Surburban,0,Web,Buy One Get One,0
35065,5,"503,44",1,0,Rural,1,Multichannel,Buy One Get One,0
35066,1,"1298,91",0,1,Urban,1,Multichannel,No Offer,0
35067,12,"111,08",0,1,Surburban,0,Phone,No Offer,0
35068,8,"590,12",0,1,Urban,1,Multichannel,Buy One Get One,0
35069,1,"258,48",1,0,Rural,0,Phone,No Offer,0
35070,1,"522,22",1,1,Surburban,1,Web,No Offer,0
35071,4,"119,22",0,1,Surburban,1,Web,Buy One Get One,1
35072,1,"315,54",1,0,Rural,1,Multichannel,No Offer,0
35073,4,"63,1",0,1,Rural,1,Phone,No Offer,0
35074,6,"490,97",0,1,Urban,0,Multichannel,No Offer,0
35075,12,"199,13",1,0,Surburban,0,Web,No Offer,0
35076,12,"105,34",0,1,Rural,0,Phone,Discount,0
35077,11,"29,99",0,1,Urban,1,Web,Buy One Get One,0
35078,5,"29,99",1,0,Urban,1,Phone,Buy One Get One,0
35079,10,"322,1",0,1,Rural,1,Phone,No Offer,0
35080,6,"58,09",0,1,Rural,0,Phone,Discount,0
35081,1,"100,43",0,1,Surburban,1,Web,Buy One Get One,0
35082,3,"694,06",1,0,Surburban,1,Web,Buy One Get One,0
35083,9,"299,77",1,0,Urban,1,Phone,No Offer,0
35084,2,"113,12",1,0,Urban,1,Phone,No Offer,0
35085,6,"243,04",1,0,Urban,0,Phone,No Offer,0
35086,4,"450,67",1,0,Surburban,0,Web,Buy One Get One,0
35087,9,"178,74",0,1,Urban,0,Phone,Discount,0
35088,6,"72,09",0,1,Surburban,1,Phone,Buy One Get One,0
35089,10,"57,26",0,1,Rural,0,Web,Buy One Get One,0
35090,3,"55,2",0,1,Urban,1,Phone,Buy One Get One,0
35091,7,"151,33",0,1,Surburban,1,Web,No Offer,0
35092,1,"151,6",0,1,Urban,1,Web,No Offer,0
35093,4,"441,2",0,1,Surburban,0,Multichannel,No Offer,1
35094,10,"257,43",1,0,Urban,0,Web,Discount,0
35095,2,"29,99",1,0,Urban,1,Web,Discount,0
35096,7,"436,93",0,1,Rural,1,Multichannel,Buy One Get One,0
35097,9,"318,77",0,1,Urban,1,Phone,No Offer,0
35098,2,"139,63",0,1,Surburban,0,Web,Discount,1
35099,4,"339,24",1,1,Surburban,0,Web,No Offer,0
35100,10,"54,98",1,0,Urban,1,Phone,Buy One Get One,0
35101,1,"497,34",1,1,Surburban,0,Multichannel,No Offer,0
35102,5,"258,86",1,1,Rural,1,Phone,Buy One Get One,0
35103,2,"215,76",1,0,Surburban,1,Phone,Discount,0
35104,5,"82,26",0,1,Surburban,0,Phone,Buy One Get One,0
35105,3,"40,4",1,0,Surburban,0,Web,Discount,0
35106,11,"106,51",0,1,Surburban,1,Phone,Discount,0
35107,12,"158,58",0,1,Surburban,1,Web,Buy One Get One,0
35108,8,"399,94",0,1,Urban,1,Phone,No Offer,0
35109,7,"164,78",0,1,Surburban,0,Phone,Buy One Get One,0
35110,12,"29,99",1,0,Rural,1,Phone,Buy One Get One,0
35111,8,"110,2",1,0,Urban,0,Web,Discount,0
35112,1,"1240,7",1,0,Urban,1,Web,No Offer,0
35113,1,"344,58",0,1,Rural,0,Phone,No Offer,0
35114,5,"468,33",1,1,Urban,0,Multichannel,Buy One Get One,0
35115,3,"41,19",1,0,Urban,1,Web,No Offer,0
35116,2,"101,74",1,0,Surburban,0,Web,Discount,0
35117,10,"405,07",0,1,Surburban,1,Multichannel,Buy One Get One,0
35118,3,"167,19",1,0,Surburban,1,Web,Discount,0
35119,3,"119,4",1,0,Urban,0,Phone,No Offer,0
35120,2,"1340,0",0,1,Urban,1,Multichannel,No Offer,0
35121,4,"272,99",1,0,Urban,1,Phone,Discount,0
35122,12,"101,88",0,1,Surburban,0,Phone,No Offer,0
35123,9,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
35124,11,"166,67",1,0,Urban,1,Web,No Offer,0
35125,7,"354,92",0,1,Rural,1,Web,Buy One Get One,1
35126,1,"277,54",0,1,Urban,1,Multichannel,Buy One Get One,0
35127,1,"95,14",1,0,Urban,1,Web,Buy One Get One,0
35128,1,"174,35",1,0,Urban,0,Web,Discount,0
35129,10,"51,72",0,1,Surburban,0,Web,No Offer,0
35130,9,"216,97",0,1,Surburban,0,Web,Buy One Get One,0
35131,1,"554,67",1,1,Urban,1,Multichannel,Discount,0
35132,12,"29,99",1,0,Urban,0,Web,Buy One Get One,0
35133,1,"713,05",1,1,Urban,1,Phone,No Offer,0
35134,8,"287,78",0,1,Surburban,0,Web,Discount,0
35135,11,"38,31",0,1,Urban,1,Phone,Discount,0
35136,2,"152,45",1,0,Surburban,0,Web,No Offer,0
35137,9,"45,1",0,1,Surburban,1,Phone,Discount,0
35138,3,"142,54",1,0,Urban,1,Web,No Offer,0
35139,12,"309,29",1,0,Urban,0,Phone,Buy One Get One,0
35140,4,"409,11",0,1,Urban,1,Web,No Offer,0
35141,6,"152,83",1,0,Surburban,0,Web,No Offer,0
35142,12,"29,99",0,1,Surburban,1,Web,No Offer,0
35143,1,"29,99",0,1,Rural,0,Phone,Buy One Get One,0
35144,3,"29,99",1,0,Surburban,0,Web,Discount,0
35145,12,"392,6",1,0,Urban,0,Web,No Offer,0
35146,9,"337,73",1,0,Urban,1,Phone,Discount,0
35147,6,"238,43",0,1,Surburban,0,Multichannel,Discount,0
35148,1,"67,85",1,0,Surburban,1,Web,Buy One Get One,0
35149,9,"235,08",1,0,Urban,0,Web,Buy One Get One,0
35150,2,"597,52",1,1,Urban,1,Phone,Discount,1
35151,1,"261,19",0,1,Urban,1,Phone,Discount,0
35152,3,"199,54",0,1,Surburban,0,Phone,Buy One Get One,0
35153,1,"797,69",0,1,Urban,1,Phone,Buy One Get One,0
35154,6,"568,99",0,1,Urban,1,Phone,Discount,1
35155,11,"107,05",1,0,Surburban,0,Web,No Offer,0
35156,7,"231,79",0,1,Urban,0,Phone,Discount,0
35157,8,"53,25",1,0,Rural,0,Phone,Buy One Get One,0
35158,5,"465,68",0,1,Surburban,0,Multichannel,No Offer,0
35159,9,"63,02",1,0,Rural,0,Web,No Offer,0
35160,12,"29,99",1,0,Urban,1,Phone,Discount,0
35161,6,"104,93",1,0,Surburban,0,Web,Buy One Get One,0
35162,2,"29,99",0,1,Surburban,0,Web,Discount,0
35163,2,"448,71",1,1,Surburban,0,Multichannel,Buy One Get One,0
35164,3,"651,57",0,1,Urban,1,Phone,Discount,0
35165,10,"107,64",1,0,Surburban,0,Web,Discount,1
35166,7,"292,95",0,1,Surburban,1,Web,Discount,0
35167,1,"665,74",1,1,Urban,1,Multichannel,Discount,1
35168,5,"29,99",1,0,Surburban,1,Web,No Offer,0
35169,3,"29,99",1,0,Urban,1,Phone,Buy One Get One,0
35170,6,"65,49",1,0,Urban,0,Web,Buy One Get One,0
35171,5,"622,97",1,1,Rural,1,Web,Discount,0
35172,11,"152,18",1,0,Urban,0,Web,Discount,0
35173,1,"56,02",1,0,Rural,0,Phone,Discount,0
35174,1,"187,15",1,0,Surburban,0,Web,Discount,1
35175,11,"333,44",1,0,Surburban,0,Web,Buy One Get One,0
35176,7,"200,78",0,1,Urban,1,Phone,Buy One Get One,0
35177,8,"235,29",1,0,Surburban,0,Web,Discount,0
35178,3,"240,53",1,1,Surburban,0,Web,Discount,0
35179,1,"227,29",1,1,Surburban,0,Web,No Offer,0
35180,9,"44,39",0,1,Surburban,0,Web,Discount,1
35181,12,"280,86",0,1,Urban,0,Phone,Buy One Get One,0
35182,8,"162,11",1,0,Urban,0,Phone,Discount,0
35183,1,"1570,47",1,1,Surburban,1,Web,Buy One Get One,0
35184,12,"55,52",0,1,Urban,0,Web,No Offer,0
35185,5,"294,74",1,0,Surburban,1,Web,Discount,1
35186,4,"265,58",0,1,Surburban,0,Phone,Discount,1
35187,9,"72,62",0,1,Urban,1,Phone,Discount,0
35188,1,"173,29",0,1,Urban,1,Phone,Discount,0
35189,5,"137,48",1,0,Rural,0,Web,Buy One Get One,0
35190,3,"152,23",1,0,Surburban,0,Phone,Buy One Get One,0
35191,3,"368,31",1,0,Surburban,0,Web,Buy One Get One,0
35192,8,"125,91",0,1,Surburban,1,Phone,No Offer,0
35193,5,"42,03",0,1,Urban,0,Phone,No Offer,0
35194,1,"29,99",1,0,Rural,0,Phone,Discount,1
35195,4,"83,99",0,1,Surburban,0,Phone,Discount,0
35196,3,"236,38",0,1,Surburban,0,Web,Buy One Get One,0
35197,1,"706,2",0,1,Surburban,1,Web,Buy One Get One,0
35198,3,"34,18",1,0,Surburban,0,Phone,Buy One Get One,0
35199,11,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
35200,10,"85,94",1,0,Rural,1,Web,Buy One Get One,0
35201,11,"88,4",0,1,Urban,0,Web,Buy One Get One,0
35202,12,"29,99",1,0,Surburban,0,Phone,No Offer,0
35203,12,"29,99",1,0,Surburban,0,Phone,Discount,0
35204,10,"56,28",0,1,Urban,1,Phone,Discount,0
35205,11,"83,32",0,1,Surburban,1,Web,No Offer,0
35206,2,"165,23",1,0,Surburban,1,Web,Discount,0
35207,3,"87,36",0,1,Surburban,1,Phone,No Offer,0
35208,2,"686,19",0,1,Rural,1,Multichannel,Discount,0
35209,11,"174,25",0,1,Urban,0,Web,Discount,0
35210,7,"390,54",1,0,Urban,0,Phone,Discount,1
35211,2,"32,93",1,0,Urban,1,Web,No Offer,0
35212,4,"259,07",1,0,Surburban,1,Web,No Offer,0
35213,10,"69,94",1,0,Surburban,1,Web,No Offer,0
35214,10,"50,16",1,0,Surburban,0,Phone,No Offer,0
35215,11,"132,83",1,0,Rural,1,Web,No Offer,0
35216,4,"120,72",0,1,Urban,1,Web,Buy One Get One,0
35217,11,"143,69",1,0,Urban,1,Phone,Discount,0
35218,6,"29,99",1,0,Urban,0,Phone,No Offer,0
35219,7,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
35220,9,"82,99",1,0,Surburban,1,Web,No Offer,0
35221,7,"138,99",0,1,Urban,0,Phone,Discount,0
35222,4,"41,22",0,1,Surburban,0,Web,Buy One Get One,0
35223,10,"29,99",1,0,Urban,0,Phone,Discount,1
35224,10,"87,53",0,1,Surburban,0,Phone,Buy One Get One,0
35225,1,"66,13",0,1,Urban,1,Phone,Buy One Get One,0
35226,9,"103,38",1,0,Surburban,1,Web,No Offer,0
35227,3,"133,18",1,0,Surburban,0,Phone,Discount,1
35228,1,"952,17",0,1,Urban,1,Multichannel,Buy One Get One,0
35229,9,"137,48",0,1,Surburban,1,Phone,Discount,0
35230,1,"318,5",1,1,Surburban,0,Phone,Discount,0
35231,1,"29,99",1,0,Urban,0,Phone,Buy One Get One,0
35232,11,"29,99",1,0,Urban,0,Phone,Discount,0
35233,10,"204,71",0,1,Urban,0,Web,No Offer,0
35234,1,"497,61",0,1,Surburban,0,Multichannel,No Offer,0
35235,11,"52,24",1,0,Urban,0,Web,Discount,0
35236,9,"29,99",1,0,Rural,1,Web,Buy One Get One,0
35237,1,"107,3",0,1,Surburban,1,Phone,No Offer,0
35238,5,"171,71",1,0,Rural,0,Phone,No Offer,0
35239,3,"344,28",0,1,Surburban,0,Phone,Buy One Get One,0
35240,2,"86,82",1,0,Surburban,1,Phone,Discount,0
35241,3,"29,99",0,1,Rural,1,Phone,Discount,0
35242,5,"185,12",0,1,Urban,1,Web,Discount,0
35243,7,"79,53",1,0,Rural,0,Phone,Discount,1
35244,1,"1095,84",0,1,Urban,1,Phone,Discount,0
35245,1,"156,75",0,1,Urban,0,Phone,No Offer,0
35246,10,"103,3",1,0,Surburban,1,Phone,Discount,0
35247,1,"781,62",1,1,Urban,1,Multichannel,Buy One Get One,0
35248,9,"210,85",1,0,Urban,0,Phone,Buy One Get One,0
35249,10,"147,89",1,0,Urban,1,Web,Discount,0
35250,2,"227,33",1,0,Urban,1,Web,No Offer,0
35251,10,"52,59",0,1,Urban,1,Web,Buy One Get One,0
35252,7,"29,99",0,1,Surburban,1,Phone,No Offer,0
35253,7,"67,67",0,1,Urban,1,Phone,Discount,0
35254,10,"29,99",0,1,Urban,1,Phone,No Offer,0
35255,1,"297,09",0,1,Urban,0,Web,Discount,0
35256,9,"679,08",0,1,Rural,1,Phone,Discount,0
35257,10,"34,05",1,0,Surburban,0,Web,Discount,1
35258,5,"180,24",1,0,Rural,1,Phone,Buy One Get One,0
35259,10,"103,1",0,1,Urban,0,Web,Discount,0
35260,12,"29,99",0,1,Rural,0,Web,Discount,0
35261,7,"384,15",1,0,Surburban,0,Web,Buy One Get One,0
35262,8,"92,17",1,0,Urban,1,Phone,No Offer,0
35263,3,"858,46",1,1,Surburban,1,Phone,Buy One Get One,0
35264,9,"56,33",1,0,Rural,1,Web,Buy One Get One,0
35265,4,"95,96",0,1,Surburban,1,Web,Buy One Get One,1
35266,1,"71,95",0,1,Urban,0,Phone,Discount,0
35267,3,"430,05",1,0,Rural,1,Multichannel,No Offer,0
35268,2,"698,55",1,1,Urban,1,Multichannel,No Offer,0
35269,6,"29,99",0,1,Surburban,0,Web,Buy One Get One,0
35270,9,"29,99",1,0,Surburban,0,Phone,No Offer,0
35271,9,"377,38",0,1,Urban,0,Multichannel,Discount,0
35272,9,"98,52",0,1,Surburban,0,Web,Discount,0
35273,9,"97,3",0,1,Urban,1,Phone,Buy One Get One,0
35274,9,"200,82",1,1,Surburban,0,Web,Discount,1
35275,2,"203,42",0,1,Urban,1,Phone,Discount,0
35276,4,"527,91",0,1,Rural,1,Multichannel,Discount,0
35277,1,"29,99",0,1,Surburban,1,Phone,No Offer,0
35278,9,"47,46",0,1,Surburban,0,Web,Discount,1
35279,2,"29,99",0,1,Urban,0,Web,No Offer,0
35280,10,"261,89",0,1,Rural,0,Web,Discount,0
35281,4,"29,99",1,0,Urban,1,Phone,No Offer,0
35282,1,"286,44",1,0,Surburban,1,Phone,Buy One Get One,0
35283,1,"616,27",1,1,Urban,1,Multichannel,No Offer,0
35284,6,"106,88",0,1,Urban,1,Phone,Discount,0
35285,7,"145,63",1,0,Rural,0,Phone,Buy One Get One,0
35286,3,"393,76",0,1,Urban,0,Multichannel,Buy One Get One,0
35287,10,"165,8",0,1,Urban,0,Phone,No Offer,0
35288,6,"77,7",1,0,Urban,1,Web,Buy One Get One,0
35289,2,"392,98",1,1,Urban,0,Phone,Discount,0
35290,9,"29,99",1,0,Surburban,0,Web,Discount,1
35291,10,"29,99",1,0,Surburban,0,Web,Discount,0
35292,1,"367,18",1,0,Surburban,0,Multichannel,Discount,1
35293,5,"53,41",0,1,Urban,1,Phone,Buy One Get One,1
35294,1,"88,38",1,0,Surburban,1,Web,No Offer,0
35295,10,"29,99",1,0,Surburban,1,Web,No Offer,0
35296,3,"29,99",1,0,Surburban,1,Web,Buy One Get One,0
35297,4,"360,23",1,1,Surburban,0,Web,No Offer,0
35298,9,"121,77",1,0,Urban,0,Web,No Offer,0
35299,4,"183,67",0,1,Surburban,0,Phone,Buy One Get One,0
35300,10,"29,99",1,0,Urban,0,Phone,No Offer,0
35301,1,"489,15",1,0,Surburban,0,Web,Discount,0
35302,9,"103,99",1,0,Urban,0,Phone,Discount,0
35303,6,"435,27",0,1,Urban,1,Phone,Buy One Get One,0
35304,4,"477,94",0,1,Surburban,0,Phone,Buy One Get One,0
35305,9,"50,7",1,0,Urban,0,Web,Buy One Get One,0
35306,10,"498,06",1,0,Surburban,0,Phone,Discount,0
35307,4,"57,6",0,1,Surburban,0,Web,Discount,0
35308,10,"90,6",1,0,Surburban,1,Web,Discount,0
35309,4,"110,24",1,0,Urban,0,Web,No Offer,0
35310,2,"107,49",1,0,Urban,1,Web,Discount,0
35311,1,"29,99",1,0,Surburban,1,Web,No Offer,0
35312,6,"141,49",0,1,Surburban,0,Phone,Discount,0
35313,4,"515,89",0,1,Urban,1,Multichannel,Discount,0
35314,6,"241,43",1,1,Urban,0,Phone,Discount,0
35315,7,"29,99",0,1,Rural,0,Phone,No Offer,0
35316,3,"190,26",1,0,Surburban,0,Web,Discount,0
35317,1,"29,99",1,0,Surburban,1,Phone,No Offer,0
35318,10,"76,81",1,0,Urban,1,Phone,Buy One Get One,0
35319,7,"89,45",1,0,Urban,1,Web,Discount,0
35320,1,"47,01",1,0,Surburban,0,Phone,Discount,0
35321,4,"312,2",1,1,Urban,0,Phone,No Offer,0
35322,9,"233,09",1,1,Rural,1,Multichannel,Discount,1
35323,6,"29,99",0,1,Rural,0,Web,No Offer,0
35324,6,"86,96",1,0,Surburban,1,Web,Discount,1
35325,1,"276,3",1,0,Urban,0,Phone,No Offer,0
35326,10,"175,12",0,1,Urban,1,Phone,No Offer,0
35327,1,"287,81",1,0,Surburban,1,Phone,Buy One Get One,0
35328,11,"198,56",0,1,Urban,0,Phone,No Offer,0
35329,3,"154,0",1,0,Rural,0,Web,Buy One Get One,0
35330,8,"32,71",1,0,Urban,1,Web,Discount,0
35331,1,"288,21",1,0,Urban,0,Web,Discount,1
35332,7,"481,17",0,1,Urban,0,Phone,No Offer,0
35333,7,"29,99",0,1,Urban,0,Web,Buy One Get One,0
35334,8,"368,59",1,0,Urban,0,Web,No Offer,0
35335,7,"235,87",0,1,Rural,1,Multichannel,No Offer,0
35336,4,"139,32",1,0,Urban,1,Web,No Offer,0
35337,7,"209,12",1,0,Rural,1,Web,Discount,0
35338,10,"303,79",1,0,Surburban,0,Web,No Offer,1
35339,11,"123,9",1,0,Urban,1,Phone,No Offer,0
35340,3,"138,77",0,1,Urban,1,Phone,Discount,0
35341,1,"29,99",0,1,Urban,0,Phone,No Offer,0
35342,4,"295,85",1,0,Surburban,1,Multichannel,Discount,1
35343,5,"208,62",1,0,Urban,0,Phone,No Offer,0
35344,4,"29,99",1,0,Surburban,0,Phone,Discount,0
35345,1,"171,67",0,1,Surburban,1,Phone,Discount,0
35346,11,"29,99",0,1,Urban,1,Phone,No Offer,0
35347,1,"428,28",1,0,Urban,0,Phone,Discount,0
35348,9,"126,66",0,1,Rural,1,Web,Buy One Get One,0
35349,5,"29,99",1,0,Urban,0,Web,No Offer,0
35350,6,"258,79",1,0,Surburban,0,Phone,Buy One Get One,0
35351,7,"69,73",1,0,Surburban,1,Phone,Discount,0
35352,5,"58,86",0,1,Urban,1,Phone,No Offer,0
35353,10,"61,15",0,1,Urban,0,Phone,Buy One Get One,0
35354,4,"205,2",1,0,Rural,1,Phone,Buy One Get One,0
35355,2,"984,05",1,0,Surburban,1,Multichannel,Discount,0
35356,7,"29,99",1,0,Urban,0,Web,Discount,0
35357,2,"145,63",0,1,Urban,0,Web,Buy One Get One,0
35358,6,"265,36",0,1,Rural,0,Phone,No Offer,0
35359,6,"136,22",0,1,Urban,0,Web,No Offer,0
35360,2,"590,97",0,1,Surburban,1,Multichannel,Buy One Get One,1
35361,6,"103,76",1,0,Rural,0,Phone,No Offer,1
35362,4,"702,59",0,1,Urban,1,Multichannel,Buy One Get One,0
35363,9,"98,48",1,0,Surburban,0,Phone,Buy One Get One,0
35364,4,"29,99",1,0,Surburban,1,Phone,No Offer,1
35365,1,"185,05",0,1,Urban,0,Web,Discount,0
35366,3,"910,08",0,1,Surburban,1,Multichannel,No Offer,0
35367,9,"303,0",0,1,Rural,1,Web,Buy One Get One,0
35368,6,"636,59",1,1,Urban,1,Multichannel,Discount,0
35369,1,"166,06",1,0,Surburban,0,Web,Discount,1
35370,3,"53,19",0,1,Urban,1,Web,Buy One Get One,0
35371,1,"295,83",1,0,Urban,1,Phone,Buy One Get One,0
35372,10,"50,37",1,0,Urban,0,Web,Buy One Get One,0
35373,2,"144,11",0,1,Rural,1,Web,Discount,1
35374,7,"180,36",1,0,Surburban,1,Web,Buy One Get One,0
35375,10,"244,01",0,1,Urban,1,Multichannel,Discount,0
35376,4,"36,53",1,0,Urban,0,Phone,Discount,0
35377,5,"57,26",0,1,Surburban,1,Web,Buy One Get One,0
35378,8,"127,69",1,0,Surburban,1,Phone,No Offer,0
35379,4,"74,32",0,1,Urban,1,Phone,Discount,1
35380,9,"34,96",0,1,Surburban,1,Phone,Discount,0
35381,1,"527,29",0,1,Rural,1,Phone,Discount,0
35382,4,"218,78",1,0,Urban,0,Phone,Discount,0
35383,7,"82,14",0,1,Surburban,0,Web,No Offer,0
35384,8,"113,28",1,0,Surburban,1,Web,No Offer,0
35385,3,"258,95",1,0,Surburban,0,Phone,No Offer,0
35386,9,"29,99",1,0,Urban,1,Web,Buy One Get One,0
35387,7,"143,8",0,1,Rural,0,Phone,Buy One Get One,0
35388,9,"29,99",0,1,Urban,1,Phone,No Offer,0
35389,9,"204,05",1,0,Rural,1,Phone,Discount,0
35390,3,"178,54",1,0,Surburban,0,Web,No Offer,0
35391,2,"652,77",1,0,Urban,1,Web,Buy One Get One,0
35392,12,"29,99",1,0,Surburban,0,Phone,No Offer,0
35393,10,"45,79",1,0,Urban,0,Web,Discount,0
35394,1,"29,99",0,1,Urban,0,Web,Discount,0
35395,7,"75,23",1,0,Urban,1,Web,Buy One Get One,1
35396,9,"86,89",1,0,Surburban,0,Web,Discount,0
35397,1,"210,2",0,1,Surburban,1,Phone,Buy One Get One,0
35398,2,"29,99",1,0,Urban,1,Phone,Discount,0
35399,9,"128,25",0,1,Surburban,1,Phone,No Offer,0
35400,7,"44,72",1,0,Surburban,0,Web,Discount,0
35401,10,"37,25",1,0,Urban,0,Phone,Discount,0
35402,7,"461,41",1,1,Urban,1,Multichannel,No Offer,0
35403,8,"489,36",0,1,Urban,1,Multichannel,No Offer,0
35404,3,"133,02",0,1,Rural,1,Phone,Buy One Get One,0
35405,4,"179,76",0,1,Rural,0,Web,Buy One Get One,0
35406,6,"952,76",0,1,Urban,1,Phone,Buy One Get One,1
35407,12,"289,65",0,1,Surburban,1,Phone,Discount,0
35408,1,"74,94",1,0,Urban,0,Phone,Discount,1
35409,1,"244,38",1,1,Urban,0,Phone,Buy One Get One,1
35410,2,"84,26",0,1,Urban,1,Phone,Discount,0
35411,5,"29,99",1,0,Surburban,0,Web,No Offer,0
35412,2,"783,96",0,1,Surburban,1,Phone,Buy One Get One,0
35413,10,"29,99",0,1,Surburban,1,Phone,Buy One Get One,0
35414,6,"211,24",0,1,Surburban,0,Web,Discount,0
